RECORD_NBR,PAY_YEAR,LAST_NAME,FIRST_NAME,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,MOU,MOU_TITLE,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY
57295.0,2017.0,16285.0,15222.0,70.0,40.0,946.0,506.0,0.0,1.0,13.0,0.0,52157.81,0.0,0.0,52157.81,15305.02,10049.14,0.0,4.0
47050.0,2017.0,7732.0,12285.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,95545.6,21506.66,1525.0,114086.26,43701.89,15513.38,1.0,7.0
39447.0,2017.0,16685.0,7207.0,66.0,39.0,724.0,1189.0,0.0,1.0,13.0,0.0,7927.2,0.0,0.0,7927.2,2347.93,891.33,1.0,7.0
52315.0,2017.0,4220.0,12804.0,14.0,7.0,210.0,620.0,1.0,1.0,1.0,26.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,4.0
11440.0,2017.0,5880.0,9418.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,108600.0,18724.73,1705.0,127382.73,50879.1,16254.38,1.0,4.0
44555.0,2017.0,24946.0,1921.0,38.0,25.0,908.0,786.0,0.0,0.0,43.0,14.0,81632.4,137630.95,5958.46,199687.81,38253.82,12060.0,1.0,7.0
31270.0,2017.0,20971.0,8206.0,12.0,6.0,168.0,557.0,0.0,1.0,55.0,10.0,119706.2,0.0,130.0,118806.2,35505.54,13789.88,1.0,5.0
48699.0,2017.0,15525.0,13494.0,38.0,25.0,907.0,679.0,0.0,0.0,43.0,14.0,112864.4,62995.54,5972.9,181029.84,52876.97,16629.88,1.0,5.0
5834.0,2017.0,19466.0,11530.0,70.0,40.0,348.0,780.0,0.0,0.0,57.0,4.0,52192.78,2697.91,273.5,55210.21,15480.23,6923.7,1.0,7.0
48425.0,2017.0,18519.0,7321.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,62155.2,5079.32,10679.52,112795.04,29441.23,11814.0,1.0,5.0
52479.0,2017.0,5482.0,6515.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,100004.72,9270.76,1525.0,110800.48,46616.79,7208.25,1.0,7.0
14073.0,2017.0,5397.0,15710.0,94.0,49.0,2148.0,1821.0,0.0,1.0,97.0,34.0,116896.0,29884.35,600.0,147380.35,34671.35,15810.74,1.0,2.0
81602.0,2017.0,11295.0,6937.0,46.0,35.0,70.0,566.0,0.0,0.0,1.0,26.0,196044.3,0.0,1584.74,197628.04,58146.74,625.22,1.0,5.0
33189.0,2017.0,5483.0,10370.0,40.0,26.0,2474.0,1042.0,0.0,0.0,13.0,0.0,46118.4,3559.08,0.0,48392.48,13678.72,7297.38,0.0,7.0
16606.0,2017.0,11109.0,5658.0,4.0,1.0,1491.0,249.0,0.0,0.0,77.0,11.0,71911.09,12958.8,1110.0,88193.89,21428.43,7528.44,1.0,7.0
35122.0,2017.0,21234.0,4224.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,62841.6,16946.34,1525.0,87226.94,29279.91,16817.0,1.0,5.0
37975.0,2017.0,14050.0,5871.0,39.0,37.0,540.0,1772.0,0.0,0.0,13.0,0.0,69774.4,0.0,5730.77,75432.17,20695.09,16777.89,0.0,2.0
23978.0,2017.0,6285.0,4397.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,95149.61,11498.09,1525.0,109729.7,44577.59,16252.38,1.0,4.0
26168.0,2017.0,9858.0,11508.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,92381.2,4341.88,1525.0,99680.08,43278.91,16819.0,1.0,7.0
47893.0,2017.0,16711.0,13015.0,40.0,26.0,282.0,1150.0,1.0,1.0,67.0,7.0,3151.2,0.0,248.2,3433.4,0.0,0.0,1.0,7.0
68540.0,2017.0,30449.0,15086.0,38.0,25.0,898.0,809.0,0.0,1.0,43.0,14.0,25958.48,2788.36,561.0,29307.84,7699.29,4445.88,1.0,5.0
38161.0,2017.0,15994.0,3498.0,70.0,40.0,426.0,1461.0,0.0,0.0,57.0,4.0,65054.4,0.0,33.3,65225.7,19295.14,7528.44,0.0,2.0
79698.0,2017.0,9931.0,10223.0,94.0,49.0,1267.0,511.0,1.0,1.0,65.0,8.0,11574.08,0.0,3494.25,15209.33,0.0,7317.3,0.0,4.0
6626.0,2017.0,10377.0,4570.0,88.0,48.0,1034.0,1641.0,1.0,1.0,77.0,11.0,13160.32,972.56,108.75,14094.63,0.0,6814.75,0.0,7.0
79323.0,2017.0,10231.0,10650.0,40.0,26.0,1226.0,518.0,0.0,0.0,25.0,44.0,43717.6,11960.36,1339.77,60899.73,12967.15,18572.58,1.0,7.0
70872.0,2017.0,10047.0,4561.0,70.0,40.0,929.0,1254.0,0.0,1.0,45.0,32.0,81591.16,0.0,1525.0,81154.16,38192.58,11644.01,1.0,7.0
49444.0,2017.0,17841.0,6990.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,98566.4,0.0,1525.0,101582.4,46178.36,16817.0,0.0,5.0
43284.0,2017.0,16500.0,15933.0,38.0,25.0,900.0,811.0,0.0,1.0,43.0,14.0,35435.6,13404.52,2968.38,52988.5,16416.77,5390.94,1.0,4.0
34961.0,2017.0,3790.0,3377.0,38.0,25.0,899.0,810.0,0.0,1.0,43.0,14.0,44343.76,10367.84,867.0,54056.6,20775.05,10205.0,1.0,5.0
30168.0,2017.0,16132.0,4391.0,2.0,0.0,307.0,427.0,1.0,1.0,57.0,4.0,144.0,0.0,2115.0,2381.0,0.0,0.0,0.0,4.0
4564.0,2017.0,6657.0,11170.0,14.0,7.0,209.0,619.0,1.0,1.0,1.0,26.0,291.5,0.0,0.0,291.5,0.0,0.0,1.0,7.0
53679.0,2017.0,12212.0,2186.0,82.0,45.0,1139.0,1039.0,0.0,0.0,77.0,11.0,53103.38,5294.89,1110.01,59508.28,15750.46,15810.74,1.0,4.0
30385.0,2017.0,16097.0,12682.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,94686.0,10399.26,1629.0,107791.26,44360.81,16817.0,1.0,2.0
58602.0,2017.0,6608.0,7657.0,4.0,1.0,1232.0,519.0,0.0,0.0,25.0,44.0,50940.79,5489.06,1285.0,58673.85,15105.5,18572.58,1.0,7.0
76555.0,2017.0,22333.0,4570.0,70.0,40.0,419.0,14.0,0.0,1.0,57.0,4.0,52697.6,0.0,0.0,52697.6,15630.11,7528.44,0.0,7.0
22848.0,2017.0,2054.0,10060.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,102770.4,0.0,1705.0,104475.4,48147.93,16817.0,1.0,7.0
3920.0,2017.0,23546.0,12682.0,86.0,47.0,1481.0,1839.0,0.0,0.0,77.0,11.0,65705.38,3429.98,200.0,69268.36,19488.22,18252.65,1.0,7.0
79820.0,2017.0,12370.0,3063.0,78.0,44.0,2082.0,377.0,0.0,1.0,29.0,52.0,29323.2,0.0,3060.32,46438.52,8697.26,4463.2,1.0,5.0
71756.0,2017.0,29050.0,14353.0,70.0,40.0,426.0,1461.0,0.0,0.0,57.0,4.0,71072.41,431.48,0.0,72741.89,21080.08,15810.74,0.0,7.0
61421.0,2017.0,17274.0,5080.0,38.0,25.0,905.0,795.0,0.0,0.0,43.0,14.0,118450.25,91296.24,13416.95,259889.44,55441.09,16848.0,1.0,7.0
75891.0,2017.0,16341.0,10860.0,66.0,39.0,2461.0,1558.0,0.0,0.0,1.0,26.0,115761.9,0.0,450.0,116211.9,34334.99,16777.89,0.0,4.0
999.0,2017.0,1609.0,10583.0,94.0,49.0,1316.0,1808.0,1.0,1.0,31.0,39.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,2.0
35614.0,2017.0,19089.0,12682.0,76.0,43.0,2169.0,475.0,0.0,1.0,81.0,15.0,12538.88,0.0,4178.59,13367.47,3719.03,1240.0,1.0,7.0
65989.0,2017.0,6030.0,10583.0,8.0,3.0,1848.0,241.0,0.0,1.0,81.0,15.0,97804.34,0.0,3364.68,100540.02,29008.77,10621.02,1.0,5.0
66123.0,2017.0,16341.0,14744.0,14.0,7.0,209.0,619.0,1.0,1.0,1.0,26.0,369.9,0.0,50.0,417.9,0.0,0.0,0.0,4.0
80820.0,2017.0,16930.0,7409.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,95524.4,6674.19,1525.0,101716.59,44923.93,15513.38,1.0,7.0
64257.0,2017.0,28310.0,5230.0,94.0,49.0,1267.0,511.0,1.0,1.0,65.0,8.0,5367.75,0.0,1167.0,6542.75,0.0,0.0,1.0,7.0
76892.0,2017.0,7512.0,2229.0,70.0,40.0,935.0,1248.0,0.0,0.0,45.0,32.0,119459.2,24903.29,3773.13,148507.62,55966.64,8605.28,0.0,5.0
45922.0,2017.0,24460.0,6371.0,70.0,40.0,936.0,1249.0,0.0,0.0,45.0,32.0,33348.0,6330.18,0.0,39678.18,15623.54,5005.0,1.0,7.0
34158.0,2017.0,10377.0,10530.0,94.0,49.0,1316.0,1808.0,0.0,1.0,31.0,39.0,22422.4,4133.72,1085.0,27601.12,6650.48,2621.64,0.0,7.0
60812.0,2017.0,4579.0,7884.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,105520.34,3545.44,1525.0,110638.78,49436.28,8603.28,0.0,5.0
49152.0,2017.0,11165.0,13601.0,88.0,48.0,1034.0,1641.0,1.0,1.0,77.0,11.0,16407.02,0.0,100.0,16407.02,0.0,1566.05,1.0,7.0
631.0,2017.0,11495.0,1705.0,94.0,49.0,1267.0,511.0,1.0,1.0,65.0,8.0,6907.71,0.0,863.25,0.25,0.0,0.0,0.0,4.0
9061.0,2017.0,2366.0,6813.0,82.0,45.0,1438.0,716.0,0.0,0.0,77.0,11.0,98546.26,0.0,200.0,98746.26,29228.82,7528.44,1.0,7.0
47305.0,2017.0,20035.0,21.0,38.0,25.0,900.0,811.0,0.0,0.0,43.0,14.0,120924.4,56833.86,3741.06,193045.32,56653.08,16848.0,1.0,7.0
74412.0,2017.0,13922.0,8241.0,82.0,45.0,1480.0,1402.0,0.0,1.0,77.0,11.0,71249.34,30168.97,1110.0,107557.31,21183.63,18572.58,1.0,4.0
2839.0,2017.0,31079.0,9873.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,100346.6,6304.03,1625.0,109667.63,47012.38,11644.01,1.0,2.0
70776.0,2017.0,14890.0,16029.0,40.0,26.0,538.0,3.0,0.0,1.0,13.0,0.0,41283.2,1492.83,350.0,43126.03,12244.6,9480.51,1.0,2.0
40712.0,2017.0,11791.0,9906.0,4.0,1.0,1491.0,249.0,0.0,0.0,77.0,11.0,76258.18,43915.64,1010.0,122581.82,22670.01,17550.0,1.0,7.0
973.0,2017.0,25948.0,8555.0,4.0,1.0,310.0,429.0,1.0,1.0,57.0,4.0,13368.09,0.0,0.0,13368.09,0.0,0.0,0.0,4.0
40374.0,2017.0,11157.0,11092.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,62621.84,0.0,1525.0,64396.84,29361.21,6008.89,0.0,7.0
47292.0,2017.0,74.0,7971.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,106025.1,0.0,1705.0,107847.1,43416.79,16817.0,0.0,4.0
46487.0,2017.0,17792.0,6403.0,88.0,48.0,36.0,825.0,1.0,1.0,1.0,26.0,1375.36,0.0,0.0,1375.36,0.0,0.0,1.0,9.0
80468.0,2017.0,10837.0,7675.0,38.0,25.0,2490.0,783.0,0.0,1.0,69.0,24.0,197657.6,0.0,4519.68,202177.28,58625.24,7528.44,0.0,2.0
27872.0,2017.0,5868.0,7409.0,8.0,3.0,1830.0,237.0,0.0,0.0,81.0,15.0,69327.16,1579.46,6062.87,77316.62,20562.7,6547.08,1.0,5.0
13173.0,2017.0,24538.0,11682.0,4.0,1.0,1331.0,55.0,0.0,0.0,59.0,18.0,107521.6,63798.68,3825.0,176788.28,31890.91,14339.48,1.0,2.0
68092.0,2017.0,16918.0,955.0,88.0,48.0,1041.0,1144.0,1.0,1.0,31.0,39.0,2640.1,0.0,150.0,2652.1,0.0,0.0,1.0,7.0
72193.0,2017.0,16097.0,2340.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,96800.64,2958.25,1525.0,106021.89,45400.23,16817.0,0.0,5.0
75977.0,2017.0,15850.0,1850.0,88.0,48.0,1034.0,1641.0,1.0,0.0,77.0,11.0,15806.4,0.0,100.0,15906.4,0.0,0.0,1.0,7.0
69511.0,2017.0,13092.0,10223.0,44.0,31.0,2000.0,1543.0,0.0,0.0,27.0,51.0,102840.0,0.0,21.56,102861.56,30502.34,18572.58,0.0,5.0
38799.0,2017.0,4031.0,11002.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,106261.6,683.58,1525.0,106945.18,49783.56,16819.0,0.0,5.0
55597.0,2017.0,19466.0,5641.0,38.0,25.0,900.0,811.0,0.0,1.0,43.0,14.0,105766.8,10330.35,4549.89,125971.04,49530.84,16848.0,1.0,7.0
61931.0,2017.0,25704.0,6933.0,82.0,45.0,1480.0,1402.0,0.0,0.0,77.0,11.0,74313.6,7422.02,1959.6,83695.22,22041.41,14111.5,1.0,4.0
9959.0,2017.0,10257.0,5873.0,88.0,48.0,1034.0,1641.0,1.0,0.0,77.0,11.0,15806.4,0.0,100.0,15906.4,0.0,7317.3,1.0,7.0
52426.0,2017.0,10651.0,15503.0,94.0,49.0,519.0,1739.0,1.0,1.0,1.0,26.0,11885.68,0.0,235.0,12120.68,0.0,0.0,1.0,9.0
71179.0,2017.0,12223.0,14362.0,94.0,49.0,477.0,424.0,0.0,1.0,57.0,4.0,83212.49,2471.03,689.0,86372.52,24680.82,17230.07,1.0,5.0
72350.0,2017.0,20553.0,7289.0,42.0,27.0,463.0,1769.0,0.0,1.0,39.0,55.0,131832.0,2760.58,0.0,135424.58,39101.37,16777.89,1.0,2.0
77267.0,2017.0,11109.0,9290.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,99243.1,0.0,1525.0,100753.1,40306.49,16817.0,1.0,7.0
60823.0,2017.0,24685.0,8503.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,96073.6,3529.39,1525.0,101749.99,45010.48,13342.86,0.0,7.0
57029.0,2017.0,2136.0,9740.0,75.0,28.0,576.0,1364.0,0.0,1.0,13.0,0.0,70212.8,0.0,3397.76,72394.56,20825.12,5055.55,0.0,5.0
39345.0,2017.0,11791.0,1997.0,88.0,48.0,1112.0,1395.0,1.0,1.0,95.0,37.0,11070.75,0.0,0.0,11070.75,0.0,0.0,0.0,7.0
76230.0,2017.0,24440.0,110.0,42.0,27.0,1416.0,1227.0,0.0,0.0,35.0,3.0,90579.76,3382.14,4173.75,98135.65,26865.96,12884.82,1.0,7.0
28390.0,2017.0,27840.0,11508.0,4.0,1.0,1331.0,55.0,0.0,0.0,59.0,18.0,120508.0,7396.98,6119.45,191861.43,35727.02,15857.66,0.0,2.0
71611.0,2017.0,21455.0,7507.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,116677.36,734.76,4193.83,126752.95,54694.81,16817.0,1.0,7.0
16082.0,2017.0,10927.0,11425.0,70.0,40.0,921.0,1264.0,0.0,1.0,57.0,4.0,34146.76,0.0,0.0,34146.76,10125.78,6005.22,0.0,5.0
11330.0,2017.0,30906.0,3927.0,28.0,17.0,42.0,497.0,0.0,1.0,1.0,26.0,10018.4,0.0,0.0,10018.4,2973.08,1338.95,0.0,2.0
41606.0,2017.0,16341.0,7988.0,94.0,49.0,1317.0,1809.0,0.0,0.0,31.0,39.0,64118.4,19361.01,1854.0,86795.41,19017.52,7528.44,0.0,4.0
44531.0,2017.0,14349.0,8141.0,44.0,31.0,419.0,14.0,0.0,0.0,57.0,4.0,53486.6,0.0,121.97,53663.57,15864.13,18572.58,0.0,2.0
75323.0,2017.0,16575.0,7372.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,50100.44,7027.9,1801.0,57526.34,23001.81,4207.6,1.0,7.0
55405.0,2017.0,22333.0,7583.0,70.0,40.0,928.0,1253.0,0.0,1.0,45.0,32.0,97531.1,49165.44,1525.0,156943.54,45693.32,15513.38,1.0,7.0
61422.0,2017.0,21004.0,9517.0,38.0,25.0,907.0,679.0,0.0,1.0,43.0,14.0,123918.94,19880.34,-135.48,136167.66,53882.04,16848.0,1.0,7.0
63565.0,2017.0,9074.0,9939.0,88.0,48.0,1034.0,1641.0,1.0,1.0,77.0,11.0,15806.4,0.0,100.0,15906.4,0.0,7208.51,0.0,7.0
24041.0,2017.0,31610.0,1605.0,70.0,40.0,934.0,1247.0,0.0,0.0,45.0,32.0,113104.0,14628.48,1705.0,124302.48,52989.22,15513.38,1.0,7.0
373.0,2017.0,227.0,7396.0,38.0,25.0,900.0,811.0,0.0,0.0,43.0,14.0,110197.2,90845.66,4147.53,212969.31,51593.24,16848.0,1.0,5.0
32801.0,2017.0,16711.0,7463.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,106267.2,8463.21,1525.0,118814.41,49786.14,16817.0,1.0,7.0
76575.0,2017.0,6840.0,10650.0,12.0,6.0,181.0,559.0,0.0,1.0,55.0,10.0,172004.0,0.0,500.0,172504.0,51016.39,14590.08,1.0,7.0
77100.0,2017.0,19520.0,14377.0,88.0,48.0,1112.0,1395.0,1.0,0.0,95.0,37.0,3936.8,0.0,0.0,3936.8,0.0,0.0,1.0,7.0
17400.0,2017.0,14086.0,12054.0,14.0,7.0,209.0,619.0,1.0,1.0,1.0,26.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,4.0
30431.0,2017.0,12370.0,1658.0,4.0,1.0,2100.0,386.0,0.0,0.0,97.0,34.0,111886.4,338.28,0.0,1128.68,33869.96,18572.58,1.0,5.0
54873.0,2017.0,21543.0,15002.0,70.0,40.0,937.0,1261.0,0.0,0.0,45.0,32.0,79964.0,5454.49,1705.0,87123.49,37463.13,10347.14,1.0,5.0
44932.0,2017.0,17855.0,7583.0,40.0,26.0,1140.0,1870.0,0.0,1.0,77.0,11.0,27006.4,381.2,1010.0,29034.6,12910.37,7390.92,1.0,7.0
28322.0,2017.0,27679.0,11381.0,70.0,40.0,934.0,1247.0,0.0,0.0,45.0,32.0,113104.0,18763.08,15813.0,131251.08,52989.22,16817.0,0.0,5.0
26353.0,2017.0,24913.0,2015.0,94.0,49.0,1317.0,1809.0,0.0,0.0,31.0,39.0,64118.4,36131.88,1770.0,103451.28,19017.52,18572.58,1.0,4.0
46354.0,2017.0,12901.0,7409.0,70.0,40.0,935.0,1248.0,0.0,0.0,45.0,32.0,119459.2,699.5,1525.0,129090.7,55966.64,16817.0,1.0,5.0
50442.0,2017.0,7732.0,955.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,100505.47,0.0,1525.0,101871.47,47086.81,16817.0,1.0,7.0
62692.0,2017.0,8587.0,1726.0,8.0,3.0,2214.0,634.0,0.0,1.0,97.0,34.0,94882.32,0.0,2690.49,97572.81,28142.1,10621.02,1.0,7.0
4165.0,2017.0,23014.0,12682.0,87.0,53.0,1037.0,175.0,1.0,0.0,57.0,4.0,12916.4,0.0,356.19,13026.59,0.0,0.0,1.0,5.0
15420.0,2017.0,6146.0,5998.0,70.0,40.0,934.0,1247.0,0.0,0.0,45.0,32.0,113097.93,24333.06,1525.0,136928.99,50885.78,7208.25,0.0,7.0
41422.0,2017.0,16027.0,15171.0,44.0,31.0,419.0,14.0,0.0,0.0,57.0,4.0,53486.6,0.0,16.81,53675.41,15864.13,7528.44,0.0,2.0
41053.0,2017.0,24538.0,9913.0,94.0,49.0,1317.0,1809.0,0.0,0.0,31.0,39.0,0.0,331.25,1770.0,17104.25,0.0,0.0,1.0,4.0
67804.0,2017.0,28003.0,5321.0,68.0,10.0,426.0,1461.0,0.0,0.0,57.0,4.0,55015.0,0.0,1441.05,55015.05,16390.71,14234.35,1.0,2.0
14610.0,2017.0,20136.0,14362.0,38.0,25.0,900.0,811.0,0.0,0.0,43.0,14.0,27109.8,6647.23,639.0,35413.03,12700.94,3552.0,1.0,5.0
29951.0,2017.0,16711.0,16262.0,44.0,31.0,302.0,1101.0,1.0,0.0,57.0,4.0,122.56,0.0,0.0,122.56,0.0,0.0,0.0,7.0
37844.0,2017.0,11165.0,12483.0,82.0,45.0,1133.0,1039.0,0.0,1.0,77.0,11.0,55478.04,0.0,1110.0,56849.04,16502.82,7208.51,1.0,7.0
306.0,2017.0,10377.0,9852.0,94.0,49.0,1316.0,1808.0,1.0,1.0,31.0,39.0,2552.91,0.0,0.0,2552.91,0.0,0.0,1.0,7.0
45531.0,2017.0,13366.0,955.0,4.0,1.0,1285.0,1581.0,0.0,0.0,19.0,47.0,67095.03,5610.21,1930.0,123355.24,19841.94,17550.0,1.0,7.0
72434.0,2017.0,4641.0,7321.0,70.0,40.0,937.0,1261.0,0.0,0.0,45.0,32.0,121752.8,9541.45,1705.0,132999.25,57041.19,16817.0,1.0,7.0
52893.0,2017.0,30030.0,1313.0,42.0,27.0,1193.0,833.0,0.0,1.0,77.0,11.0,9834.1,0.0,200.0,9832.1,2917.13,5851.35,1.0,4.0
72272.0,2017.0,169.0,4618.0,70.0,40.0,932.0,1252.0,0.0,1.0,45.0,32.0,42340.8,2220.25,68.0,45064.05,19836.66,4800.09,1.0,7.0
35203.0,2017.0,16097.0,1921.0,88.0,48.0,1032.0,1277.0,1.0,1.0,31.0,39.0,10066.06,0.0,0.0,10066.06,0.0,0.0,1.0,5.0
56374.0,2017.0,16912.0,2218.0,44.0,31.0,302.0,1101.0,1.0,0.0,57.0,4.0,2813.2,0.0,0.0,2813.2,0.0,0.0,1.0,2.0
81012.0,2017.0,227.0,9290.0,82.0,45.0,354.0,1182.0,0.0,1.0,37.0,46.0,76857.6,1582.88,0.0,78961.48,22795.96,6518.28,0.0,4.0
32471.0,2017.0,16491.0,5230.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,94596.2,43909.18,2575.0,137704.38,42776.33,16819.0,1.0,2.0
42396.0,2017.0,24714.0,13817.0,14.0,7.0,210.0,620.0,1.0,1.0,1.0,26.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,5.0
9215.0,2017.0,19342.0,12682.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,102569.83,17713.09,1645.0,122136.92,48053.68,16817.0,1.0,5.0
27719.0,2017.0,28261.0,12548.0,66.0,39.0,419.0,14.0,0.0,1.0,57.0,4.0,10244.0,0.0,0.0,10244.0,3038.37,1846.32,0.0,4.0
23283.0,2017.0,11157.0,12601.0,82.0,45.0,1480.0,1402.0,0.0,0.0,77.0,11.0,74313.6,36136.8,2310.0,109541.4,22041.41,18572.58,1.0,7.0
29425.0,2017.0,19625.0,10627.0,94.0,49.0,1317.0,1809.0,0.0,1.0,31.0,39.0,64118.4,6017.44,1770.0,71147.84,19017.52,6814.75,0.0,4.0
42246.0,2017.0,28534.0,15002.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,100592.8,0.0,1525.0,101495.8,47127.73,16817.0,1.0,5.0
66605.0,2017.0,10377.0,7463.0,70.0,40.0,929.0,1254.0,0.0,0.0,45.0,32.0,110856.33,22866.85,3294.45,134023.61,51936.2,13342.86,1.0,7.0
47220.0,2017.0,5261.0,9517.0,88.0,48.0,1034.0,1641.0,1.0,1.0,77.0,11.0,7228.8,135.54,4514.39,11878.73,0.0,3256.99,1.0,7.0
14161.0,2017.0,6608.0,12880.0,70.0,40.0,928.0,1253.0,0.0,0.0,45.0,32.0,96386.01,11628.51,1525.0,110822.52,45156.03,16817.0,1.0,7.0
53054.0,2017.0,6608.0,15966.0,88.0,48.0,1034.0,1641.0,1.0,1.0,77.0,11.0,21758.75,0.0,100.0,21758.75,0.0,7208.51,1.0,7.0
76717.0,2017.0,14652.0,6338.0,38.0,25.0,900.0,811.0,0.0,0.0,43.0,14.0,117724.4,21828.26,12867.32,157319.98,55115.73,16848.0,1.0,2.0
79375.0,2017.0,31730.0,6187.0,39.0,37.0,540.0,1772.0,0.0,0.0,13.0,0.0,100648.0,0.0,1374.88,101946.88,29852.2,16777.89,0.0,2.0
67483.0,2017.0,11157.0,3220.0,70.0,40.0,929.0,1254.0,0.0,1.0,45.0,32.0,106971.95,0.0,2517.89,109335.84,50117.29,16817.0,1.0,7.0
25292.0,2017.0,10377.0,449.0,70.0,40.0,1314.0,569.0,0.0,1.0,31.0,39.0,69031.56,0.0,1825.22,70838.78,20474.76,18572.58,1.0,7.0
29726.0,2017.0,18880.0,5451.0,12.0,6.0,149.0,999.0,0.0,1.0,57.0,4.0,10377.6,0.0,150.0,10527.6,3202.26,1525.68,0.0,7.0
59110.0,2017.0,17454.0,7207.0,88.0,48.0,1112.0,1395.0,1.0,0.0,95.0,37.0,189.5,0.0,0.0,189.5,0.0,0.0,1.0,7.0
