RECORD_NBR,PAY_YEAR,LAST_NAME,FIRST_NAME,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,MOU,MOU_TITLE,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,REGULAR_PAY
40677.99497079761,2017.0,15825.95337784083,7666.834439227865,55.905963836836435,31.795883655105197,1018.5004290267864,1007.6823565515581,2.7755575615628914e-17,1.0,45.88449995496557,22.628007894633406,6741.806888171754,1770.7230985777435,64666.98868807597,19249.580124023334,7814.721472046884,1.0,5.0,55578.276946370905
41872.42820796351,2017.0,16262.573357226256,7895.59622401615,57.402093217356416,32.619138027074804,1050.3218879865888,1033.634177285584,2.7755575615628914e-17,1.0,47.19251274485224,23.44342966764329,7713.853791925392,2128.53344656115,67688.6595442755,20253.164558518045,8169.452594304571,1.0,5.0,57968.13468542446
41735.19234752134,2017.0,16213.281774109244,7865.940147013089,57.205193192919154,32.51356046282824,1045.9725678815669,1030.257870080641,2.7755575615628914e-17,1.0,47.005742308329744,23.33498241004081,7574.645837026572,2080.974797408328,67246.90422989952,20129.968348244976,8127.666740867297,1.0,5.0,57674.19867459994
41062.06426670052,2017.0,15967.045813453775,7740.104572733998,56.38190614088073,32.0606443341018,1028.6749059960146,1015.9241161619352,2.7755575615628914e-17,1.0,46.279102558993955,22.892415299404846,7054.032575562085,1883.495334214458,65684.19966251393,19578.2933846627,7930.626690232005,1.0,5.0,56361.09431569154
41903.31310211931,2017.0,16285.401572343711,7900.488455167978,57.426458195384505,32.63712306699757,1051.1356234115576,1034.343129317685,2.7755575615628914e-17,1.0,47.215062360050375,23.458475519996178,7713.7221393574355,2134.8014694666617,67720.6269549071,20280.80412866566,8178.086245410624,1.0,5.0,58019.275817062626
39673.23084630514,2017.0,15436.381776912123,7477.371188796697,54.67445267958354,31.118127476989503,992.4077652382267,986.1769743749026,2.7755575615628914e-17,1.0,44.767645434025006,21.96200919496535,5950.329763464495,1476.9235965101866,62261.791122904775,18426.900184725026,7529.218570445259,1.0,5.0,53633.14555179724
43640.45494724039,2017.0,16930.102310836683,8228.306238980322,59.57521905210899,33.81803116596012,1096.7177752051134,1071.5234692972695,2.7755575615628914e-17,1.0,49.11542950591643,24.61711673832856,9084.897581606398,2644.8284112272354,72005.39636903376,21718.617830346284,8681.784543316899,1.0,6.0,61411.52683866724
41649.34469894501,2017.0,16185.788666869727,7851.810487797732,57.114317803283946,32.46445971335515,1044.3236599637814,1028.7114424182305,2.7755575615628914e-17,1.0,46.94191245618938,23.287465707501443,7500.665595463717,2058.9255536806418,67124.53833034143,20071.086295810455,8106.306285683166,1.0,5.0,57515.32739404383
40663.63972572416,2017.0,15808.220084737699,7664.04749723746,55.88443790393081,31.78610074418722,1017.9963076292339,1007.3578883171439,2.7755575615628914e-17,1.0,45.84974717556199,22.621486390141495,6737.445375998879,1765.7510222538206,64639.74597070334,19238.142836785406,7820.819750826135,1.0,5.0,55582.08273539024
39189.46778530462,2017.0,15253.06744243408,7381.8908852196455,54.04370916578358,30.77384215659938,978.7547930816916,975.2757099816954,2.7755575615628914e-17,0.0,44.223402138002776,21.623929783043714,5552.106194321343,1329.723707820521,61007.131358070255,18006.764772569863,7378.99114763569,1.0,5.0,52660.37995295077
40916.72917949867,2017.0,15923.888684930944,7714.132867192014,56.21074586773338,31.96611921352504,1025.1414743708235,1012.8718841496496,2.7755575615628914e-17,1.0,46.120299825982386,22.80060711477307,6926.441367075229,1843.8691151796806,65338.45682982891,19453.81179413437,7891.708960458781,1.0,5.0,56083.28518433213
41153.05602194021,2017.0,16007.527417139803,7758.055539121279,56.51029302416964,32.12531121688263,1030.9639798063392,1018.0290595641542,2.7755575615628914e-17,1.0,46.39410972468226,22.956713362657162,7109.405962465024,1912.5784688946578,65882.40726230099,19658.754734248123,7958.359779676721,1.0,5.0,56559.95428299999
41107.21733651278,2017.0,15992.585442267775,7750.345106207804,56.45807361808498,32.09635639290341,1030.0423490164183,1017.1578621481968,2.7755575615628914e-17,1.0,46.3521495529324,22.927181322097873,7066.694914727018,1899.107353009427,65787.99683867743,19617.886404757206,7945.6704946582,1.0,5.0,56474.3797499943
42345.655735003165,2017.0,16437.680305057223,7982.469590775312,57.96373913214589,32.93166395335174,1062.2340569152402,1043.4683726251274,2.7755575615628914e-17,1.0,47.69628844225322,23.7496508847261,8084.208960901192,2261.6539614591443,68797.98387024105,20641.752871642897,8302.164034311001,1.0,6.0,58876.94306384078
42884.96885987025,2017.0,16653.768949111356,8090.792077009521,58.66779439959923,33.32057789262399,1077.2800130373003,1055.8784479205308,2.7755575615628914e-17,1.0,48.316180934392186,24.13370194973487,8537.223105526906,2432.7061064631635,70200.6771936195,21111.05414540365,8472.739833833704,1.0,6.0,59988.68241534887
41230.723197275256,2017.0,16039.584439240864,7772.387494415734,56.59106520024816,32.1759184226495,1033.0485125484622,1019.5821268038553,2.7755575615628914e-17,1.0,46.48244378631048,23.005856533478394,7151.716198212851,1936.201732757401,66064.88591757302,19713.781693107943,7986.318393625808,1.0,5.0,56699.04292645273
43423.73585056205,2017.0,16864.62583247209,8190.125164492731,59.327894099429244,33.67869850075383,1091.0903594321796,1067.1214429327197,2.7755575615628914e-17,1.0,48.88709254888199,24.482775158601957,8920.76873916651,2584.101204310037,71484.66993961086,21546.47922458691,8623.063713203283,1.0,6.0,61016.5237135418
42181.08799098897,2017.0,16390.619704714965,7956.089156884121,57.80407981900713,32.83614310167315,1058.5385093643968,1040.589098702448,2.7755575615628914e-17,1.0,47.5428627333036,23.651700230648682,7961.995913059935,2220.4874704865615,68476.05821500703,20517.886227362906,8258.568850173784,1.0,6.0,58600.339570350996
42752.65257841037,2017.0,16593.108408698256,8060.127370055784,58.47597751627529,33.21131717632704,1073.1919136050142,1052.402235932401,2.7755575615628914e-17,1.0,48.14776974675915,24.02279521515786,8385.800474962278,2382.197858942862,69792.22803174173,20983.577035840233,8419.027055366754,1.0,6.0,59666.40827525991
43140.15129743674,2017.0,16751.372597711746,8138.877539826874,58.98315055409845,33.49217155928758,1084.0478177380328,1061.3532114022512,2.7755575615628914e-17,1.0,48.586199628703554,24.299310636878698,8739.680649160066,2506.4167533254454,70844.25789995339,21323.361610489384,8546.522439700913,1.0,6.0,60476.40905826739
40577.768118486805,2017.0,15785.538764441397,7650.307322929666,55.798035897446944,31.737104846266973,1016.2030478442354,1005.7017415637209,2.7755575615628914e-17,1.0,45.758284544919384,22.574117138365075,6679.969370513217,1745.7499858605172,64467.13602217275,19185.56318574868,7795.6699864696175,1.0,5.0,55413.13300738035
41378.39194212615,2017.0,16089.118884310823,7800.484855851936,56.77571961320004,32.27725334062976,1036.7467043920594,1022.8147275443522,2.7755575615628914e-17,1.0,46.6377030056001,23.105832376040617,7307.458121214984,1977.7225007655375,66434.48828222026,19839.597307031,8029.764309295255,1.0,5.0,56970.72530647396
42468.66406264496,2017.0,16501.52628679163,8007.357695499774,58.12266965176518,33.02079754925383,1065.5653188867586,1046.1630302927933,2.7755575615628914e-17,1.0,47.83083204007787,23.833814441843995,8165.572968419938,2302.7652987619795,69107.23264070277,20749.795077377614,8342.014169148613,1.0,6.0,59134.100806960865
41452.26724883467,2017.0,16113.863613510348,7814.480392393846,56.875212679535096,32.32742963380146,1039.2731605645272,1024.3176037390076,2.7755575615628914e-17,1.0,46.70956844158334,23.154354145393615,7368.052154024878,2001.2404892213967,66592.0127368156,19897.080771170848,8046.8480660200175,1.0,5.0,57148.17829973217
42517.53053997163,2017.0,16517.114911284178,8016.282753501702,58.174789525293285,33.0493213718997,1066.4888278552546,1047.1537330583262,2.7755575615628914e-17,1.0,47.88377838535772,23.86625820715226,8195.730325659477,2313.63343015613,69233.79256766959,20788.279233526933,8357.745981110162,1.0,6.0,59201.01303537251
40898.69782956526,2017.0,15911.874676991589,7710.081905228454,56.19133562037032,31.954949738987384,1024.5069011974197,1012.6613292511875,2.7755575615628914e-17,1.0,46.108651500471446,22.78893026660831,6923.954053008161,1840.7863583075286,65283.53665401565,19444.934750934885,7885.842292640427,1.0,5.0,56053.71658732014
41169.064823742854,2017.0,16003.712280634007,7760.870602935431,56.523349382129496,32.13491324981327,1031.261648846368,1018.3200151500992,2.7755575615628914e-17,1.0,46.398911172482194,22.9675507291973,7136.284230632927,1917.3917627167564,65903.73027658874,19668.515125452683,7965.181845839671,1.0,5.0,56585.27537167264
42894.26170431988,2017.0,16649.972844128875,8086.680544964047,58.647511493821455,33.30522677931779,1076.842841570013,1055.351439130887,2.7755575615628914e-17,1.0,48.29273810527202,24.11667721918604,8504.734020488157,2424.1307448663847,70136.54929493349,21095.68177256129,8467.336237654268,1.0,6.0,59959.58499683409
40505.23615568763,2017.0,15764.795552335805,7637.545572621547,55.7124077700406,31.694161897825126,1014.4634731392374,1004.3751142591673,2.7755575615628914e-17,1.0,45.6904137251757,22.528423288630687,6635.265971396933,1728.030680627077,64301.86195948693,19131.24621352549,7773.9274855990725,1.0,5.0,55283.10558599231
41236.89956635149,2017.0,16038.151198355003,7775.8102256101365,56.60731596145805,32.18797306051848,1033.41792230131,1019.9995045231849,2.7755575615628914e-17,1.0,46.502987416481226,23.01744350494639,7216.18494207068,1939.1318719038077,66080.22501046461,19728.567389404863,7989.399255226094,1.0,5.0,56716.09760166183
40062.52385887838,2017.0,15592.925597274949,7550.243050928522,55.1438929790202,31.3769756790444,1001.8607236378979,994.2904941658012,2.7755575615628914e-17,1.0,45.18272626512658,22.219627508470204,6236.348290519607,1591.0514110817137,63230.365493171,18741.270118226636,7639.243870871688,1.0,5.0,54401.78969011632
40964.819564339174,2017.0,15928.733229271518,7720.097241805383,56.25491271338351,31.988278379050552,1025.5840326141092,1013.7764684031584,2.7755575615628914e-17,1.0,46.18164541783849,22.82255857116784,6961.523143334577,1854.5678469576492,65359.39706918217,19489.722801286294,7900.2700750294425,1.0,5.0,56157.780373296024
41770.74142973949,2017.0,16239.367576612745,7874.736248839593,57.261540200673565,32.544221559294854,1047.639954593225,1031.3701612349078,2.7755575615628914e-17,1.0,47.05312639328023,23.367889559193618,7588.756991523131,2095.916159697956,67406.33588516321,20159.711391052482,8142.704177056572,1.0,5.0,57756.091988821354
42177.30845196578,2017.0,16387.093941930143,7953.660171765451,57.777345589523485,32.82697103479711,1058.5730861181767,1040.299556142108,2.7755575615628914e-17,1.0,47.51138595783495,23.64581337998627,7961.0322975337585,2219.103425566479,68415.37191082048,20511.267409383552,8254.739855363694,1.0,6.0,58566.29359924833
39804.61617546097,2017.0,15500.534120577315,7503.339679438795,54.83476853098585,31.209098544776026,995.6491657843637,988.8718029200835,2.7755575615628914e-17,1.0,44.91509872353018,22.053001425292283,6050.944282899529,1517.0829501223932,62570.73696883223,18540.682566109663,7566.860523826861,1.0,5.0,53906.67418053882
41472.67359421449,2017.0,16127.965668323219,7817.099911632419,56.88753857613265,32.33663095469703,1039.72187283974,1024.6752907501207,2.7755575615628914e-17,1.0,46.73898093480682,23.16427102744018,7366.6527385385925,2005.299928406288,66608.8997233786,19916.813629825265,8052.5717897750155,1.0,5.0,57144.425621400886
43977.502364145104,2017.0,17056.916696485034,8292.777909717846,59.989079511146365,34.045081165738395,1105.3001401768606,1078.77026077645,2.7755575615628914e-17,1.0,49.49708505197132,24.846201608804574,9376.480297863765,2741.9668405911298,72828.49556223059,21995.76073607547,8779.754251523631,1.0,6.0,62054.040920574196
41575.56008767774,2017.0,16160.927865642241,7836.506355541448,57.004165741666625,32.40631218052448,1042.036477319437,1026.8022313462934,2.7755575615628914e-17,1.0,46.84178396950331,23.228834962541562,7439.734979932756,2033.745212937609,66918.49871072474,20001.18147447071,8078.052395623883,1.0,5.0,57370.59628708401
41809.58704437463,2017.0,16246.679785079838,7881.490525851514,57.30934828350092,32.56880687099179,1048.4858885069455,1032.1380322097452,2.7755575615628914e-17,1.0,47.09978907433046,23.39214570775643,7634.252415312076,2107.439891317409,67483.69571340102,20197.69580979625,8149.291977261128,1.0,5.0,57842.85553630382
40774.90466662767,2017.0,15863.862314727778,7685.504662512489,56.02903008626189,31.864484597136332,1020.8903581722187,1009.6131673159769,2.7755575615628914e-17,1.0,45.9657385297692,22.699418389253005,6810.950761763635,1802.2667560966897,64909.52963144375,19340.01536702093,7851.597583886319,1.0,5.0,55796.07975380952
41582.88791840925,2017.0,16163.86741275869,7840.044733353996,57.03959848442644,32.4195638076843,1042.8796681790377,1027.3161766907465,2.7755575615628914e-17,1.0,46.882101148251095,23.243430614084392,7472.300506454037,2040.0281933286708,66954.25595232355,20016.07418032711,8084.716047979808,1.0,5.0,57407.854697292445
40863.860647434834,2017.0,15885.045734242232,7703.118859586333,56.14747361335014,31.92767605980133,1023.1573962095955,1011.7199762875495,2.7755575615628914e-17,1.0,46.09110307113612,22.759684640517563,6902.842807844574,1827.1780366367495,65183.996159042996,19413.130657846352,7875.887504760986,1.0,5.0,55963.24526570937
41112.48387053287,2017.0,15998.774047836154,7753.810152666943,56.481287730752456,32.10900945146932,1030.3016598270192,1017.5295057211829,2.7755575615628914e-17,1.0,46.3600325839294,22.938336073933208,7111.050018244997,1906.8929909833948,65824.16885874417,19634.302831557547,7952.410042998,1.0,5.0,56491.39789582366
42405.793038998556,2017.0,16480.010398216808,7999.435429754644,58.07465213360837,32.99335100809591,1064.4768544606245,1045.5089430874405,2.7755575615628914e-17,1.0,47.78313495804193,23.80848123972874,8128.8745826523045,2287.8161382940634,69056.050224101,20708.07434326386,8335.89349822066,1.0,6.0,59034.318028617265
40744.774254526004,2017.0,15852.926061784916,7681.54347833833,56.00868961300546,31.84964982171189,1020.733611896316,1009.3332868463356,2.7755575615628914e-17,1.0,45.94870249720698,22.683022416108617,6816.010793603901,1794.486835030453,64837.9133284236,19319.72663260707,7841.559238727159,1.0,5.0,55746.650284536394
41370.310133733365,2017.0,16078.13590534754,7796.930159857382,56.757504455933535,32.26545166572852,1036.5056672885066,1022.4701211131259,2.7755575615628914e-17,1.0,46.61354775160804,23.092515154101484,7277.297492462507,1973.8845851689305,66367.21421439125,19824.007082795964,8023.498415013643,1.0,5.0,56941.81684753873
43208.798672992336,2017.0,16782.614388384605,8151.523553739059,59.073280996349276,33.53739016873968,1085.8080581161062,1062.7918573678924,2.7755575615628914e-17,1.0,48.66292244107792,24.344793908344023,8780.664097008796,2524.684354797141,70990.52946858079,21374.40264818824,8562.932378098641,1.0,6.0,60617.10238518734
42693.61090538463,2017.0,16584.004788440667,8051.190803396282,58.41647157383188,33.17774261319164,1071.8851191972124,1051.3714595729316,2.7755575615628914e-17,1.0,48.06486626915746,23.9916250776616,8357.705617225767,2370.7823797375445,69689.97980547187,20937.031273041255,8409.984133891818,1.0,6.0,59565.555034585544
43536.793201945744,2017.0,16898.443582887285,8211.034326141264,59.4687538646911,33.75350490361295,1094.1776146086718,1069.6233038190624,2.7755575615628914e-17,1.0,49.00818080080209,24.556245315359778,9026.32510273236,2616.771145342421,71782.06367181391,21649.625353064064,8650.744867390356,1.0,6.0,61227.261200256304
39885.416235750585,2017.0,15533.257938356848,7516.863908237153,54.933312002930045,31.259980543102564,997.6259869832676,990.6389205362053,2.7755575615628914e-17,1.0,44.99431429786639,22.10543990958356,6092.329128167068,1539.6912389286772,62764.94116951809,18600.050082958187,7584.030342545961,1.0,5.0,54064.2817886462
40049.032672406516,2017.0,15601.463405447166,7551.185495410312,55.162460051125834,31.3803028874708,1002.418774449928,994.3446717269394,2.7755575615628914e-17,1.0,45.20279442976334,22.222905220235752,6245.831958841562,1593.027511612132,63258.2442675678,18747.091324185105,7638.730905317541,1.0,5.0,54377.329819447164
40975.2886977817,2017.0,15945.658619856045,7724.748056206383,56.28296190244262,32.00553168395275,1026.3187463871873,1014.1838159879109,2.7755575615628914e-17,1.0,46.18627859647171,22.836919810624487,6975.982059656277,1863.7428120636814,65468.73096225159,19510.610154679984,7910.424613899817,1.0,5.0,56190.57702277771
40212.057377772304,2017.0,15657.849165136966,7580.179719862086,55.34257986840409,31.487029714657833,1006.7388340741124,997.8586927124877,2.7755575615628914e-17,1.0,45.36752351484908,22.327280525645012,6352.913742797216,1637.0463048468275,63519.92163397218,18870.493817731567,7691.643928406371,1.0,5.0,54701.17505954132
41586.84266109581,2017.0,16163.781238966782,7840.836340461762,57.04304559276735,32.42412638466378,1043.0474537492248,1027.5235576802002,2.7755575615628914e-17,1.0,46.874842721669616,23.249597880624513,7455.158381314334,2043.2409209366679,66933.71430483263,20025.70818670924,8087.495244882172,1.0,5.0,57412.507521825675
40828.38349163903,2017.0,15893.125941510452,7696.67040313252,56.10078735658752,31.903193314649133,1022.674942941525,1010.9558796402417,2.7755575615628914e-17,1.0,46.03072310550073,22.73879524119815,6856.907322519457,1818.1581788775716,65047.59519835704,19382.65855615625,7863.672762974344,1.0,5.0,55908.897797223566
42362.14884362474,2017.0,16457.2890728817,7987.95827135885,57.99878260845718,32.94940191660594,1063.3541523804286,1044.0886364102664,2.7755575615628914e-17,1.0,47.71738483252778,23.763571089102726,8093.034056450556,2270.3933614245325,68861.37811696925,20660.16272246147,8310.627277157892,1.0,6.0,58913.86719655695
40678.042585483934,2017.0,15826.093775431642,7667.343624648278,55.90718351416453,31.797572875072614,1018.1167782275148,1007.7385527207035,2.7755575615628914e-17,1.0,45.879033358146955,22.63152916962006,6743.5624164504125,1772.2702993023383,64703.98097032301,19258.04684656668,7821.599017638664,1.0,5.0,55595.68765677887
41724.34513800133,2017.0,16207.289687066963,7866.061586436217,57.20561731593799,32.51283906210806,1046.3406031102613,1030.2700337195765,2.7755575615628914e-17,1.0,47.02725836848024,23.338049346503286,7573.533600111391,2079.347031424983,67302.9283361759,20125.884753121565,8130.833464084752,1.0,5.0,57652.33948113724
42548.561237291215,2017.0,16511.887878919562,8019.366201604565,58.20871646152562,33.062839213595254,1067.4667457731837,1047.758712694745,2.7755575615628914e-17,1.0,47.89445489721521,23.877992326534642,8220.140013476495,2318.598683074051,69269.96015160298,20790.909777507502,8364.8072976136,1.0,6.0,59244.84694435712
41262.95417027059,2017.0,16036.395080161426,7777.534369579362,56.6220103562918,32.193015637095584,1033.7014336426573,1020.1364083960077,2.7755575615628914e-17,1.0,46.50473749315798,23.02050024672347,7202.095362341013,1942.0042360333732,66127.95780527801,19735.20182167157,7988.559461984776,1.0,5.0,56742.11476860743
41377.64804111342,2017.0,16095.031710103454,7802.398311253077,56.79790423642449,32.283624653113506,1037.274654109893,1023.1157217148614,2.7755575615628914e-17,1.0,46.637898779838885,23.112408320298513,7319.922275569927,1982.647814364931,66451.05322662674,19838.342567140986,8028.211110712337,1.0,5.0,57009.15699154163
40877.666754393285,2017.0,15893.202304020153,7703.283982316703,56.14991189197868,31.928532324065824,1023.3277658452294,1011.7739097379518,2.7755575615628914e-17,1.0,46.083218444941615,22.7616170332833,6890.522083504159,1828.6475453756334,65206.6544494682,19410.554015241287,7874.280179295133,1.0,5.0,55971.32431880585
41674.30158707064,2017.0,16206.39728836328,7856.258350955528,57.14614589044366,32.477126886837596,1044.425343067562,1029.2200555568202,2.7755575615628914e-17,1.0,46.93440786162987,23.302490564786407,7542.971289835034,2065.454539757511,67133.96879067736,20081.54869717495,8109.493111583614,1.0,5.0,57563.61177457764
41477.4168150342,2017.0,16132.112585748679,7822.9603941053565,56.92658488870902,32.35825268483883,1040.1121466447073,1025.361942092901,2.7755575615628914e-17,1.0,46.76541733331041,23.184608943173114,7397.011595147282,2014.3374209816527,66726.85009252452,19940.59594517405,8057.773145903364,1.0,5.0,57227.452377465495
42466.65671355248,2017.0,16493.91401520316,8005.1614913636195,58.12078316010958,33.01304360720965,1065.379869018529,1046.156249647664,2.7755575615628914e-17,1.0,47.81977306753465,23.831295267214557,8164.980101401902,2297.8103995064466,69094.52882226372,20729.457931543162,8338.095818644459,1.0,6.0,59113.631055591315
41209.493682741995,2017.0,16026.588813361124,7768.726937582079,56.56285998718148,32.16220290187147,1032.542638564823,1019.1812378258386,2.7755575615628914e-17,1.0,46.447975387115974,22.991902877106156,7156.357545271213,1930.265488089275,66027.37355150215,19699.907293677472,7980.537524806758,1.0,5.0,56652.48530611227
41489.46939459789,2017.0,16122.934203014072,7818.513877614402,56.89320886517719,32.34196817160641,1039.2379387220574,1024.839832652668,2.7755575615628914e-17,1.0,46.741536054489174,23.165899082940424,7350.15077960659,2005.5186462311003,66676.23653080783,19916.840651811137,8057.392078621099,1.0,5.0,57163.55472770011
42609.521037916216,2017.0,16550.648151402278,8033.9255255633725,58.300058510897244,33.116680156907094,1069.3457646761958,1049.267944218517,2.7755575615628914e-17,1.0,47.98149931417271,23.93271698909499,8280.211396267063,2343.8109047985045,69436.8536142049,20863.69624142309,8384.80591597722,1.0,6.0,59398.84454072
41016.28749829929,2017.0,15961.578413118548,7732.032155773663,56.32096208749863,32.028545960146445,1027.1801715634651,1014.9953442900629,2.7755575615628914e-17,1.0,46.242478709600114,22.85967411491395,7006.291318407002,1871.8347788148121,65554.89302964977,19536.416935464145,7915.839468771468,1.0,5.0,56253.77865739695
43360.60505338215,2017.0,16840.689951456923,8178.188104407771,59.24736010206848,33.63275247487254,1089.5273997347338,1065.7410981218761,2.7755575615628914e-17,1.0,48.816364005323905,24.44187767117738,8885.015855074478,2563.892172587067,71326.1250687235,21499.418618094107,8606.618458329414,1.0,6.0,60860.90182231659
42190.71974260804,2017.0,16391.409200525126,7954.014913737299,57.78272266103658,32.827558481539306,1057.8033206233629,1040.3215336194255,2.7755575615628914e-17,1.0,47.5340027163461,23.648532916306703,7931.665854374331,2219.242910211561,68425.6204350742,20514.457429678405,8261.874998330553,1.0,6.0,58551.86937605693
40606.89629075971,2017.0,15808.613076406376,7654.4579296891925,55.824846094481856,31.751226166735645,1016.7369095430183,1006.0654233711716,2.7755575615628914e-17,1.0,45.79164360510011,22.586320052729597,6694.362718828274,1751.71891174542,64517.67541068366,19195.25652107538,7796.756256153102,1.0,5.0,55469.66264337578
42785.056748706345,2017.0,16613.552013628454,8070.457544514739,58.538671728611206,33.24823054301085,1074.769206830625,1053.5373808980546,2.7755575615628914e-17,1.0,48.18490826487406,24.059772747529404,8439.864809009932,2400.798937917144,69962.8712944885,21020.112471889886,8441.086252353834,1.0,6.0,59774.89127449375
42096.53587548287,2017.0,16360.235295143953,7939.04850308029,57.68468583670591,32.77702543131033,1056.1966387554887,1038.6325492776064,2.7755575615628914e-17,1.0,47.42920781170313,23.59375468968706,7895.832387753129,2196.249243864762,68230.79338014199,20455.0537646852,8236.783405971082,1.0,6.0,58414.26842105335
41530.54981708954,2017.0,16146.471984076798,7829.13825388922,56.96855258942289,32.380816141505946,1041.043653856646,1026.2076529397145,2.7755575615628914e-17,1.0,46.798781444949896,23.207602125652887,7407.288949726099,2022.7636654707267,66816.02936433199,19964.69664225871,8067.539585505178,1.0,5.0,57295.49569098616
42715.21488117985,2017.0,16588.393690756307,8055.845277310982,58.44038790213615,33.1944439074643,1072.731964227348,1051.9653622152719,2.7755575615628914e-17,1.0,48.10580996172384,24.006513492546482,8375.057928462391,2376.6691349532603,69750.46225876891,20952.315877903133,8421.549052517486,1.0,6.0,59602.30897742652
42549.953002915456,2017.0,16536.256942397988,8024.123808823621,58.24335357599927,33.07984499813801,1067.9752629078268,1048.2507704603538,2.7755575615628914e-17,1.0,47.92742347238338,23.896601210488253,8226.340047045678,2326.802735465469,69349.17238237981,20820.396182747372,8366.811620346702,1.0,6.0,59305.01352620194
41007.467572598594,2017.0,15950.45631996798,7732.738792478895,56.33618938502028,32.0357639531714,1027.5906032482426,1015.2037021919033,2.7755575615628914e-17,1.0,46.24355986679137,22.867168529540034,7005.543691608585,1876.4816368553818,65588.23722595227,19545.79285157953,7918.861870332526,1.0,5.0,56299.4690837294
41656.57737876498,2017.0,16184.290276368114,7852.407460933213,57.120370445299436,32.46196322738751,1044.1893318043224,1028.761331787004,2.7755575615628914e-17,1.0,46.9312297327295,23.28808240934377,7511.745245543969,2060.18665462287,67081.76356147938,20070.42156342473,8104.149812495036,1.0,5.0,57496.18632521444
