RECORD_NBR,PAY_YEAR,LAST_NAME,FIRST_NAME,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,MOU,MOU_TITLE,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY
32798,2017,3748,7283,94,49,2678,1960,2,1,67,26,1893.0920474311602,-2.452581815115405,-65.94764564426947,1352.1407516996737,139.18148239392855,73.75106709202407,1,7
82010,2017,6405,7703,70,40,516,1742,1,1,1,26,2422.8814473462553,-8.089542423836466,10.31211632564952,3121.992253801201,122.10645354268112,47.32302517155605,1,7
71009,2017,1588,10055,46,35,26,1072,0,1,13,0,21812.446204391366,5.030780994546486,-87.34942820724974,27552.181154454593,7593.677480436322,2827.406710331657,0,7
67812,2017,28616,7561,86,47,2061,760,0,0,97,34,96368.28969336355,6739.247572288896,1428.4640688910617,100125.18116615975,23321.329583903578,17321.120600853046,1,5
13010,2017,3482,6982,70,40,538,3,1,1,13,0,3451.8935913897385,9.264139766904496,942.6628686545621,1490.1007486317317,-31.138988840498257,80.58549790768984,1,2
29609,2017,18999,7954,42,27,1112,1395,1,1,95,37,505.6068339706219,-10.624497473801178,5.821673884636539,8759.437083018194,302.50324928236796,97.71180413436393,1,5
27617,2017,9273,7859,88,48,1112,1395,0,0,95,37,59063.56909683057,771.8440641978308,-18.2854209135713,63840.89023138679,22078.113626866147,7374.537293110915,0,7
55416,2017,6809,7804,70,40,928,1253,0,0,45,32,112430.32358845102,47049.54390640868,4558.064742006616,148631.97460188225,62854.519412155074,17139.49283050353,1,5
69607,2017,4632,8001,70,40,1193,833,0,1,45,32,17082.00613236217,255.75753446905426,201.43706936899025,29609.45837049152,17389.239271357455,2210.2498987265953,1,7
74442,2017,13629,9890,4,1,2474,1042,0,1,57,4,52560.00955172873,47.96796060925044,-58.78783427607111,41300.16319834889,6831.584472165476,3885.5107990557053,0,4
71567,2017,4440,4106,70,40,1271,518,1,1,25,43,15907.198196398052,5.408017919544893,3581.3684204151023,15994.713836219731,13667.911821921822,4300.072823853892,1,7
60364,2017,5502,8171,70,40,928,1253,0,0,45,32,91219.75799741934,12294.942024346838,238.9581751021019,112326.79288370696,37051.49346314272,10619.608737755774,1,7
59940,2017,12442,10944,88,48,1112,1395,1,1,95,37,19947.194258664447,-4.557175092470917,65.9733971321687,6653.676631093175,-268.0153533223669,1280.58284055123,0,5
41110,2017,5017,6957,88,48,1436,1153,0,0,77,11,65534.8796552084,2501.51163207609,115.78808099777184,57439.532641550315,19607.40936465798,7252.355328645295,1,7
19900,2017,7743,6886,32,30,2003,604,0,0,69,24,50909.17103763695,1.075167742257154,103.13505799940582,74621.92318816947,14357.395723297472,7050.537236214276,1,5
78129,2017,6556,7434,70,40,419,14,0,0,77,11,56286.20655467432,-10.070595131608165,174.94238648881057,74229.21736732265,16214.824864785776,17023.580398601003,1,7
70877,2017,4537,8016,82,45,2099,385,0,1,97,34,103272.59337953973,-1.1670177397243862,286.2328969330488,127202.31087113007,35551.755528250775,18916.502672344257,1,2
35562,2017,3930,7956,82,45,1566,1530,0,1,39,55,15376.151852439538,-0.21789221038710593,-100.957289456719,10040.680311903172,319.8925675994851,-110.61069467223273,1,7
66775,2017,5629,9690,38,25,938,1262,0,0,45,32,99066.88524371518,956.2057923919851,1027.2333072490544,95463.60381780032,20879.70707553091,16261.835031270826,0,7
73235,2017,4952,6953,70,40,928,1253,0,1,45,32,65524.27495716569,5781.378209274641,875.808250246095,96626.29331511357,31232.681642393847,12898.202869005203,1,7
70124,2017,6968,6586,70,40,1436,716,0,0,77,11,100098.90062543043,26303.8364811275,1287.819342144853,120820.39172624768,17081.412183739823,18784.319729012917,1,7
75524,2017,4717,6991,88,48,1488,716,0,0,77,11,55784.74588565189,644.0014136732302,144.3873743713283,71431.97297051933,15226.907887545243,17415.95320122125,1,7
67731,2017,2798,7013,39,37,519,1739,1,1,13,0,17285.081260224317,-2.136431634336496,22.154948149887076,2154.9931274762675,-28.93976979028198,7.202546866140988,0,7
70625,2017,4986,7104,70,40,938,1262,0,0,45,32,93708.28904661993,1205.7413872692227,1473.6246793840623,80771.72600031902,30171.665134311657,15523.13658181439,1,5
1026,2017,6672,6677,88,48,1112,1395,1,0,95,37,41751.75728280577,145.341407429617,851.5745564069085,39351.34833413802,-529.0879557749671,7392.462397849561,1,7
31153,2017,5375,6885,14,7,519,1739,1,1,13,0,2978.8987413992613,-2.9705602782430987,16.39894437101918,3753.499131027699,-2.052201922418128,69.69164012175155,0,9
95,2017,5286,8300,88,48,1193,833,0,1,57,4,24248.39907718423,1.6308599676896733,-45.01305724765845,55752.16395139773,11563.038499426702,6754.4603507087695,1,7
72873,2017,5693,7612,88,48,1112,1395,1,1,57,4,5463.4933901251625,-8.890209252530507,-21.401063612315355,6086.735405446779,-13.44990328753078,938.8677325047514,1,7
66685,2017,4278,6938,70,40,938,1262,0,0,45,32,102675.08604970024,917.0196211243531,1571.1235209910365,121910.1029378545,68775.09813697042,17027.590699705004,1,5
74263,2017,6232,8958,70,40,928,1253,0,1,45,32,115064.60394323675,7247.06429385356,2323.761003167291,108870.14643332009,46887.6258109075,16007.061901676263,1,7
51671,2017,12288,7498,70,40,928,1253,0,0,45,32,117110.20516026512,26593.368370741693,1189.0832628100345,129379.14277075074,46612.61508704534,17129.753524640004,1,7
5982,2017,9553,6595,88,48,586,814,0,1,37,46,1930.1284724989084,10.034763445108439,-28.173166896160012,26544.99736614962,-182.91649266216368,-110.37446065299035,1,2
80112,2017,9601,9531,16,8,2474,1042,0,1,57,4,26189.278958159342,1543.679332264168,715.9082745219126,54126.34772347304,11020.502655154032,2636.4548633252734,0,7
62812,2017,4501,6652,70,40,1494,207,0,1,19,47,8591.363358568196,-6.409055482174416,31.490807427131976,27970.778291242917,103.68356582793271,-127.21462047791898,1,7
77407,2017,5589,8213,70,40,935,1248,0,0,39,55,100414.49248112342,1038.163632690617,1071.2042784223136,105979.32278675045,27898.701871138273,16842.821481549716,1,7
72770,2017,4082,7652,82,45,898,1395,0,1,43,14,-574.2026568547799,104.0826213248445,-162.20551537232902,-22.931560113865544,185.17353435642224,45.493068680695025,1,5
72313,2017,6134,7492,88,48,519,1739,1,1,1,26,3679.026256352553,4.890467462223931,-15.634338918416873,857.3633828646425,-49.114224535564176,-198.12016368238437,1,7
54815,2017,6993,7619,88,48,476,1141,0,1,57,4,29416.14983210991,-5.463877187397287,1183.4596418129738,36091.18254676501,10181.44616285236,6044.096414433802,0,7
55242,2017,6351,6075,88,48,1273,1454,0,1,31,39,53780.965423448164,748.7371407020786,1650.4045337774442,50616.75223963503,15603.53147306127,16724.634408917475,1,7
50308,2017,5400,7151,70,40,928,1253,0,1,45,32,68041.51132675758,5753.343360438042,1754.8916090284908,69513.24953698361,30602.037485130255,9769.65559431964,1,7
11317,2017,12146,7901,82,45,907,679,0,1,43,14,8689.63084275087,4.293612177856296,447.4324535301994,16465.78898420976,5945.107230324953,3318.9485949816385,1,5
74048,2017,2721,7154,70,40,928,1253,0,0,45,32,65634.28967670049,17907.60214550738,1850.920101797363,103420.57163620721,34968.694563499485,11649.795618897657,1,7
1145,2017,240,11013,40,26,1226,518,0,1,57,4,33018.43968961241,3357.83397544285,251.11558744242618,42363.40985652871,10794.311315705501,5425.421173531817,1,7
66966,2017,5570,7658,42,27,1480,1402,0,0,43,14,116110.76176051614,49859.357733207486,1873.4368049410095,154666.7274015156,52302.76028778002,16724.883440960486,1,5
75434,2017,4673,5843,70,40,928,1253,0,1,45,32,47474.23824248546,-2.668078999350243,485.1929926905475,62255.849373081204,12886.447468701745,12127.446113169986,1,7
72147,2017,9852,7133,70,40,928,1253,0,0,45,32,117907.53654975863,25679.65199655599,4519.715151071241,174080.83712032816,51673.89058235068,17250.155298289712,1,7
76982,2017,7981,9500,88,48,1112,1395,1,0,95,37,24125.270947323006,5.200297279954242,-22.04218953835285,15439.678326211602,301.75603754319656,304.3486249866128,0,4
214,2017,8199,6799,88,48,1032,1277,1,1,77,11,1889.490580458998,268.39649776552494,45.72225042968833,1909.4020070078168,-67.78017634880678,-7.86924511539933,1,7
39563,2017,31025,6897,82,45,1193,833,0,1,57,4,44938.013482056966,1405.392974496782,479.8792185542666,19575.628394391715,15100.5497235434,5359.15809715463,1,7
71544,2017,6805,8791,82,45,486,534,0,0,39,55,169533.95566722308,5914.66967285308,4166.592543634709,128480.49150252959,44161.24641733038,15.752128968825824,1,2
77898,2017,5117,7380,70,40,928,1253,0,0,45,32,89956.43499623454,881.5655020216094,1032.628991981035,92119.3948479929,40383.854455663706,16776.704697202353,1,7
74582,2017,6430,7692,70,40,928,1253,0,0,45,32,114890.8663181729,21115.621230070083,4317.542654218151,130476.82286271093,54714.88018734255,16950.826371164057,1,7
54022,2017,2818,7653,88,48,1112,1395,1,0,57,4,10178.635658188203,-3.196438981837751,69.51139038348718,30799.605894763197,-63.14870064168132,134.5554651449856,1,7
68367,2017,5832,5939,70,40,929,1254,0,0,45,32,114654.51250779364,10516.42028123005,6443.055050201491,122182.00729157959,49254.53594155089,17005.88646589134,1,5
73467,2017,4267,7305,88,40,938,1262,0,0,45,32,107850.63950285461,22850.527593005863,1448.0536700577795,124509.62884615135,46074.71659260387,17110.429905375702,1,5
71516,2017,4168,9443,70,40,928,1253,0,0,57,4,69661.25395608046,2730.4780310667165,1434.1697165300086,74682.12838874434,23267.986050396932,19108.147734869053,0,7
81349,2017,8621,7336,70,40,1273,902,0,0,23,43,83919.10318324089,1951.0007651355877,2473.8425173069877,85865.09449848614,23932.993492271708,12674.929110960376,1,7
8663,2017,14241,10260,40,26,2474,1042,0,1,13,0,32674.77668774249,10.085966405493359,55.24924542681954,34914.647671836065,7251.329387395045,2840.869966813845,1,2
23276,2017,3291,6612,40,26,2072,387,0,1,39,55,38099.7643376656,5354.783976146001,742.3440037311169,30248.270364072778,9255.211506354111,5965.505584797012,1,7
49345,2017,6050,10743,66,39,921,1264,0,1,57,4,20451.148592269456,-14.124569421624749,63.85582558097758,26678.779608985315,8021.649329054389,4768.856389006103,0,7
67023,2017,7742,6333,70,40,1331,55,0,0,97,34,100248.68099105047,11914.102689555597,1389.3142355317161,135787.8774091676,35701.78226590162,18981.03574945005,1,5
79622,2017,10999,8342,94,49,1032,1277,1,1,77,11,19572.018921650295,7.437442093565345,367.98110694390175,16313.1880991877,-229.30392076437454,41.00775793823753,1,7
25502,2017,4732,7378,70,40,1226,518,0,0,31,39,63868.78605752037,13154.275291318403,1073.8143951237507,63724.36291273196,17125.011176649135,19056.35834548021,1,7
11000,2017,6577,7566,12,6,2362,1219,0,1,13,0,42861.19461910373,1651.337268139905,868.5361642098563,47586.90908608451,10537.589459281784,2740.5541149120068,0,5
51014,2017,11970,10097,16,8,2474,1042,0,0,57,4,54342.92953814144,1487.3817266713365,-62.57172654048449,70484.53343487754,11331.813894976041,7791.432881719375,0,4
72230,2017,5252,7285,70,40,934,1247,0,1,45,32,111414.30005475924,805.7222001984123,4849.958828360861,108350.7712988591,55705.96853877096,16553.061127319947,1,5
34420,2017,13960,9914,94,49,1271,511,1,1,13,0,13731.908193448002,5.961799667602669,39.460185092805816,26935.041746861272,12567.686534024151,164.9094405523818,0,4
62065,2017,4098,6070,88,48,226,542,1,1,95,37,22015.21872723629,-1.840223169138607,499.63946979444586,5956.244783510725,2176.486731393786,811.7179783869842,0,9
47333,2017,4133,6456,82,45,1193,833,0,0,77,11,60721.24182964903,28068.54327145128,2291.0013258345907,106483.6199721385,25129.242443633906,10101.27370657871,1,7
70944,2017,5770,7072,82,45,2364,374,0,1,33,54,8562.493025258755,30.658483129695448,-30.248114609585002,11006.928866298294,1095.7986534704505,-961.2665342803514,1,5
78103,2017,13132,9530,88,48,563,18,0,1,57,0,6917.286773585707,572.6361054019911,58.309616600353394,6869.860250682717,9.513796581441984,148.54161314965725,0,7
71942,2017,6762,7874,70,40,426,1461,0,0,77,11,65126.549117105336,939.7895620314949,983.634590541943,79798.06975578143,20127.819863771358,18247.76971074668,1,7
2143,2017,7206,7737,12,6,898,1235,0,1,19,47,40100.23453045009,33682.502764169476,3114.8730489259615,35507.17208662946,19269.46227718858,3396.578861999308,1,5
2018,2017,6524,6676,46,35,519,1739,0,1,13,0,-2294.4554269917644,-3.0202545137276537,-3.835647051986605,-492.1950525211337,-66.73628659198559,-16.209745859730308,1,5
69325,2017,2963,11207,28,17,975,22,0,1,1,26,60131.791408081044,11.727054596020595,75.51728362535208,57786.96968886476,13887.022936808597,5004.135359019534,0,7
70887,2017,12764,6775,88,48,1193,833,1,1,57,4,2481.1991859123887,1.5658881975664656,20.44008246579978,2867.993850613131,-171.42283133355934,-102.70810369286507,0,7
69135,2017,9220,6880,70,40,928,1253,0,0,45,32,103059.34943156895,33812.63409070055,1969.2723448159159,120801.25860079628,46034.33866013159,16545.796976775975,1,7
39555,2017,9775,7760,42,27,1566,1530,0,0,59,18,102520.44271661308,28269.549389173993,2546.1749826832593,113611.80602632464,27712.344418118675,16775.845394834043,1,5
68717,2017,4584,6566,4,1,928,1253,0,1,45,32,53951.31065080196,6387.388084729162,758.2163723623453,38246.737876414234,7231.372575175946,6935.460636595424,1,7
46012,2017,4483,6846,70,40,1034,511,1,1,77,11,43394.68819411356,206.76270028178365,273.2182203657565,53452.66391144731,13211.130808144459,7473.108703947143,0,7
82019,2017,6015,7769,28,17,519,1739,1,1,13,0,15691.516936440687,-0.2191571868403024,126.57687595278509,27517.353738299673,185.58122643132464,2851.4237062283332,1,5
73901,2017,5359,6721,70,40,928,1253,0,0,45,32,159428.8202080597,1524.8663255470747,2170.091973811034,104501.75053103952,24838.044181325607,13782.889283864004,1,7
25629,2017,2076,8165,70,40,1032,1277,1,1,77,11,3232.102005570713,-2.0101922914457084,130.91239585529124,2672.634851928066,-73.62410502406297,98.7811462674394,1,7
25387,2017,13165,7253,70,40,928,1253,0,0,45,32,109264.70266487793,14.318212735094818,2132.1862901267355,104427.78604584454,48732.20846312171,16801.19311993818,1,7
73428,2017,8133,7774,70,40,935,1248,0,1,45,32,7116.296790859615,1.968780455920605,108.96791858253643,6116.621361560975,4312.467114277073,1024.5515354799818,1,5
24726,2017,6085,7857,88,48,1038,176,1,0,57,4,26931.368618387103,-17.89759567435908,755.140901416333,32531.810209235493,12809.775102931742,6903.474405464795,1,7
76164,2017,4534,6001,70,40,928,1253,0,0,45,32,56356.88136058731,3.953990915300853,291.8167323307358,73465.68058770931,22069.08014116982,4921.295004389884,0,7
82373,2017,6380,6329,70,40,1331,55,0,1,59,18,74999.35563284442,11421.179456032196,5320.579154635706,100344.430156668,30427.459648464555,9837.353649854585,1,5
68047,2017,5768,9756,94,49,2442,511,1,1,65,8,2038.3090640062871,17.561857469417724,-24.49955259486562,2321.4632663729344,-70.08898990267147,55.32737313195189,0,7
71208,2017,3755,6166,70,40,928,1253,0,0,45,32,33672.97981757599,13108.522272933169,2779.9070414954067,86779.61127639812,22343.65007950616,4809.263640963425,1,5
30822,2017,6165,6943,40,26,206,961,1,1,67,7,1813.5759955469416,5.0252241526983745,-38.56733432303638,1776.9669168117791,298.90347396445526,96.5099344859243,1,4
70814,2017,2585,7251,82,45,1193,833,1,1,57,4,3130.0356524211456,66.1330540844368,1269.3558795039714,1710.3685543459326,-131.0331001309556,-25.546973564658845,1,7
67543,2017,6369,7613,6,2,1034,37,1,1,25,44,9303.644372336215,832.6753692415996,67.14910405351048,17349.130223628148,-424.37439494571043,-75.77408095915717,1,7
74490,2017,2536,7229,82,45,1480,1402,0,0,57,4,95116.87474569866,12881.92424760669,1963.635569347568,102379.33041315926,34603.194051660495,16526.29622547798,1,5
68288,2017,4006,8715,88,48,1112,1395,1,0,95,37,794.1481599398389,-3.291541437777319,7.09192752315785,2374.59625284217,43.23347122080851,-207.33959448173914,1,7
76874,2017,12009,6940,8,3,1830,237,0,0,13,0,101944.53814049254,3641.0563712299368,6169.202700095149,103642.36930934183,28083.667713064613,18350.97221205097,1,5
43307,2017,2745,7367,88,48,1047,95,0,1,17,38,12656.348751307216,162.98687998595392,1405.394785040659,23086.25768680624,4700.50228551378,3364.887710758291,1,5
53139,2017,2617,8136,70,40,928,1253,0,0,45,32,79093.2534475042,3272.326115997367,1347.3130981737866,81720.8127739208,18505.10894751295,18554.063714433705,1,7
79748,2017,12868,7479,42,27,929,1254,0,0,45,32,107158.6947844616,42290.13986902468,9263.539508679556,157783.5921025622,62975.23759650541,16836.636782830814,1,5
82941,2017,4197,10648,14,7,2461,1558,0,1,1,26,51118.52732531671,1836.1306902839465,936.0001495721178,60648.65879552409,14545.127951103526,4630.82950940204,1,2
76055,2017,3813,1489,70,40,1316,511,1,1,31,39,16947.260537187074,4.6149823849009906,130.63320208241473,18078.968632313066,208.43893355728017,-84.9499048678507,0,4
74034,2017,7322,10624,40,26,1682,1626,0,1,21,49,32274.121439471466,-2.5333245982493793,-9.638519410540212,34327.00159258682,7274.943144791212,2694.0353636269247,1,5
77232,2017,2238,11170,70,40,357,1016,0,0,57,4,48517.6944616088,3.7678331952432984,1595.860453564126,55681.48959218131,22309.27658871068,18393.857223273317,0,7
67193,2017,6008,7611,82,45,928,1253,0,0,45,32,91271.57604196554,22772.089221861705,2375.294599018901,131129.3170266138,47003.419006057964,16924.64723095041,1,7
74954,2017,5581,4717,70,40,1317,1809,0,0,31,39,53980.03313686808,1.8942825243190526,2905.6488564623405,64934.47196332835,13467.336834913396,12712.967599124451,1,7
58075,2017,8650,3811,70,40,1542,511,0,1,31,39,61462.12928924235,131.9637017674256,2252.1124345088147,58440.52192496261,17690.92521494113,7259.894114441795,1,4
65044,2017,6967,7959,4,1,357,1016,0,0,57,4,42678.88235231901,10600.928009951152,2930.8944539309223,70628.96254595183,10492.592372278865,15594.744741143024,1,7
43882,2017,9499,7271,82,45,1480,1402,0,0,77,11,79411.12741030309,10423.840578747695,485.1595531138307,88402.73720480996,26484.29937825768,18909.108829596615,1,7
32194,2017,5584,11358,88,48,1112,1395,1,0,95,37,1173.6856115464248,20.868228347615712,35.629002301445844,1801.4475584353838,-68.8930126380167,58.231107193716085,0,9
32577,2017,4218,7709,70,40,1193,833,0,0,77,11,50100.33116879679,19.397843419706113,1527.0069060883934,55124.854353672694,17739.712107709165,18701.64155646733,1,7
32171,2017,3875,7861,70,40,928,1253,0,0,45,32,81776.56628712226,893.2592725174804,222.5906025460962,82284.48099626217,20104.5479535402,15889.907924831346,1,7
-13,2017,4820,7319,82,45,576,1364,0,1,13,0,10005.399048338919,162.72815208550017,1320.6570554547263,7782.983976798754,-175.3096191732796,67.94210789477603,1,7
82287,2017,15451,6709,88,48,551,1399,0,1,37,46,4508.111830962226,-7.491182486231519,81.05173808119636,3929.260690777107,-649.0881638923046,-59.87928543591913,0,4
50392,2017,5110,10628,6,2,426,1461,0,0,57,4,61678.57838828361,-1.9585573452167786,42.24228397783858,50220.26372524313,17485.2120567384,18512.590752946646,0,7
71383,2017,12934,6936,12,6,114,558,0,1,55,10,49922.90449622239,-6.022964761570229,-34.86203939982218,62911.654738537836,15755.258235298546,1182.9927731492871,0,5
61522,2017,4475,10681,16,8,921,1264,0,1,57,4,39548.122592894135,1267.629181637458,11.731993944532384,51180.96587483435,17011.62057852536,3714.908539021052,0,7
80384,2017,4034,6689,82,45,1193,833,0,1,57,4,20620.31113739856,1036.342530440088,841.4426451920828,80568.2099280826,6941.704382374697,3615.785435283161,1,7
57702,2017,9896,10085,94,49,2474,1042,0,1,13,0,29247.885864345313,1012.9773062974818,-17.387980677708043,37954.99731367405,223.13493595239606,2906.947755064547,0,2
28656,2017,5852,8945,70,40,1331,55,0,0,59,20,112987.65363831409,2516.79492070576,3907.4431519661075,103069.18059477588,26752.567457540354,16750.282353995623,1,7
60087,2017,4898,7177,70,40,938,1262,0,1,45,32,34485.93689051058,4.013515331578631,54.43128874054457,55370.66816790018,9910.865464894523,2912.3484693911855,1,5
52772,2017,6659,6920,88,48,1112,1395,1,1,95,37,16180.698913453225,20.918829281015125,34.6090695648154,13095.034351206594,-21.844048099502686,1437.7766531360453,1,7
69226,2017,11863,9746,8,3,1862,1438,0,0,13,0,94820.04468553409,7379.400477219844,2381.8334589915185,105628.92578194937,28374.93751110458,16786.766895407065,1,5
